dataset_row,split,group_id,text_group_id,project_label,internal_label
1117,train,d2bbddfe0824ff7d6d5e348be4ba74a1f68c7c04ea74a7856c73c11dac9deb43,da3a916c56f0a910d972e263e7b9e4ff6ca165714271bae92cb98c7f158f3313,2,1
1118,test,91e0add8729e22e7593b02108003219459ff0d42d4891a146dbc5c7573ed2f08,1ed9d9a790dc3fde44576631257b1d4eff2245d828462f3e628aaa5dd851e6d3,5,4
1119,validation,db52984f9b0d2d5e91ff881d1938e4363c0ecfb33d4520c17ac1e79fccda511f,ab9120b339cb7161ff63bb3971d6062d2906f83750af81e804a0fe49e948ea9d,3,2
1120,train,216dded83eff87b15ada4ec72c56d9f2431ae83aba5b43ceaa7907f75dc26aaa,401b435a04bb53c06453dcd5431d3f6f7f0e90ecbabdad28006c4d4322e13e9c,2,1
1121,train,0f55086e0f8dff0792b68c9be1bfc3dfe9a331545588c5bf413f1e45b9c4e1ec,bccebc79d04793fe27e1a13bee7d6d5b53ad09b5f7133a0d34d552f27fcd013a,5,4
1122,train,74ffa3036240ed208d87191b7f4562a6ff1f63bd03a85a09588b3bcd7b4540ac,6ec0d1cf7a0bdc45b9ee98bffd252af539e0f89d603cf17f098733047abf9798,3,2
1123,validation,db52984f9b0d2d5e91ff881d1938e4363c0ecfb33d4520c17ac1e79fccda511f,469f78926925ce08a5bda7c21bb08b459f7a201d2300ded410122a35497ec58b,3,2
1124,train,2655c64ca4452c633544e61531fe4bdf5761a7479fd7b0f191ffa1181f805f0e,bca0c37c7e0139704a662c33a6f9abfc0eb5f4f22e8873c1e5b02e2787a55f7f,3,2
1125,validation,add23833824b2da0b35c766d1af66878b494551dab776c4d7cbeba0d878beeff,9875339e798cab17b2223bacc064d2d0692ac0cefb0b216c28cf886066786a32,1,0
1126,train,91de9924c5a1374572f74dc1e9b7a7644a4a91cf520a3bbc766dd5d23817548d,7fbaccfce3f0e5876f576dc13a9ee64b79edc135006a8183ea5ff33f27a1805d,1,0
1127,train,943715a2a4ba459d0b64fb8b155b0a0c09d708d6fb871f8e2345b470575147e0,1830f7293fc124014dbbfb1f9932f387513ddb74cc42a9276c5694c2e2c0e78e,2,1
1128,validation,243daf74fe36b5d1ad7c0da562ae26604c718494b6221c8dd21db694f46d2f74,65e72500e3048ccd37b3197a2cda637f1780661dbdde02b89053ac870ee79134,1,0
1129,train,1cf33f9fd4bf55a85ee2fddf99c29995a14b7f8c7ef7a48e4e53e3a699a1a2e2,7beef70b0dd79848af494f00cbafff5bb9f798216a781d29eca792c18cffaf28,1,0
1130,test,70da551d9386e1257764fcb3bc4a46d204f20761deeea793aa928922bf485bb7,3111c2e9897b4fa178d39ee0dfb8fca6ab87efbb566f1dbbcc6a9611c29b9d4c,4,3
1131,train,fea9a318a35564628ac907d388bc51899a38373d8d78aff7030d93ef1e87ad16,28e95edaedb778d85a41a09b812c3c3a5ec42104edd74abff0c87d80b77fa50d,4,3
1132,train,10ed63143296f6c22df017658ba7066eede935a2f7ed9b7487337209cce470f8,abf0e5f5b50fa34efde8ba7bfba7297b5597358bae3c8482cee75db4bc378a5d,6,5
1133,train,1e78af4bfaa8ba5c1f5376d355b139b16b35d313258dba95353e0deded7107c9,e0617e5358422648c7b01125bd1d26867a2ddfdbc239eb197aa871007eea1c38,2,1
1134,train,e0eec8490092a86b1f7a262416dfca3c2f88a67ada3785900510331063e64f80,22c78c7b21c3f134023395f49d21a036c7e1d1cb914cb3cf01c491b6c14a914c,4,3
1135,train,06d9af0c24ebcd21b3d3a28818c30a6de589d882d4c6ec86726b4ad754234dd5,4ae4fba5cdb96c7fe8c2245514348e8be799c27e25a0cb21df36039e8f4400cc,2,1
1136,train,c2dba081d808fe49cc176342476020c88e4627236a624fc5d36e27da1123d0b2,1930098078a8547cfc53b12a00258cab0ce466f1234d14dd5213766f5f200f2b,5,4
1137,train,067c8838935b9ca676798e7766c8e2bfd045b398b428d19fbc64d617d230ab50,9a5984bcd22287daab5155cdcaeacdd2fc63acbbf7ef86985d6d4369731fe957,1,0
1138,train,dde2305d635e610a38a543b1bbda6874d41fa145335dd18ded1a9680f80012cd,15d5a18377cbb60fb53f0f404a143ea72c74dfab9bc0a9a321244ba7324de8b5,1,0
1139,train,b0ba2c73b6c475abe4e98696bf99d22f52d9767327f0f75dc7c25b0f4298796e,650b85b1cc5416e5dfcdfdfa5808a4b7d17d1c30c012d8cb35e7f62316b9f199,5,4
1140,train,ab79f6861b55965d1f9f204ab24aa4413c97e8048fe2ec9c8bf9ef07b95e08b8,5a3b8436088a7bc1b4edc91660ab291645ba2ad782a116589d4573f8eadef02a,3,2
1141,train,17cd44252a1e0a49f335e93e63f0a23d679c9a05a6c1d4b2d8c685a10c07738b,61d2924aeda924db752a3f27be647875ef6e8029ace473fc4348086801a7bf18,4,3
1142,train,0b99b0d2f95704620035eb4bfee36dd36b60474ecda5e8921c683c9c56dd9b13,1c22196a713272e2693f5268580154555cc42286bc035cbda11a19a49b7452f3,4,3
1143,test,a05471431b1146e21b7db5fbe37617508ebaa5d177243874a9d7a1fc5e0b5be2,8ec6dcbe9598bd56ccbc70497eb5444c5ac5d172c0302faf28c99ead88d37755,6,5
1144,validation,e24dfed2314bba5a097b8477301a841e931c20fec17357ac86f2cc32d2e4e533,51483f2a43bd854eb623182216c599fefd211c628c5568122dab39ecbb237693,4,3
1145,test,0429183a4011fce6abe24f807313aa12e2c2924e662aa7da0acfaf36744b3143,fc6dd97347d908106e607754407df6f1c97b19a15d1426071f66cf6a737bf38c,5,4
1146,train,2e72b52bae04fb647398ad593745d45121b8e50abc5ba76f0e8497c38a3b05b9,e07005426adfe53dec9254b157eab6e3507c97a3a397812d947d4f1c4a3784f9,2,1
1147,train,787cabbe970b89fb85674084bc57faa2ecb5dd666b7dac23b095a03cd3c5ef60,d75572e32d301ee4aacb6de73770ecc89b822eee257bfba8dccc3b5d1235d8a4,2,1
1148,validation,ff2e82c6914d5f036d2202717f2d92715f2b3956ffb4a2d2cfd1bce6e57435b3,df3b2a3a105d6829d12ec2f1fc84b038b8691ca7a29adb44eeeb533a21ca37bf,3,2
1149,test,233036d727cd7ba4486beb0ac9c654407acabbcb2f149caacccc225ec3f8cb0c,257ef24fd22fc9e7344d7674897f405f0da637f8be09a77e1127e23153294696,6,5
1150,train,272c6d42848a8ca491d1689415cb1b3e1d86d7b03feda0ed09173a29526bf38c,9c69cb9bc2663d22ee0c934092ed568e813752aa9900212c424b1d3a4f12fa6b,4,3
1151,test,ee62a815a39549cd62486b741ccd1713ce4a7cea77362f6f63b104547eca4530,9b6fe6152650299d41e28655b407276255f760cb879a5a1dca0f0607f8db38f4,2,1
1152,train,ed8950b03aaa5cac8a8cb8a72cb7f662f49bae31ad46afc3e244528c052f63a2,f0e9ee9aa2f1114ddad61b0cc13aaeb6d0ee9e65763fb3f35c3392cb2bc71a1a,3,2
1153,train,a79028b2d1bf7b037e4485b2bf5a7fbfb0d85772091d29f94d4b65ece981174e,c8800e9a74e415c2ad7f492128a0ff62a0d9d24d85ccd59490ceff190aa37231,1,0
1154,test,a510571ba6318288f7f7fde7e98015b81062ac0a0e40704f29bc80c3c28b439e,e96aefae00a07c1a45ff8019f486484e5cadd566701266dca4b6b6e718d00829,5,4
1155,train,3afd1c99bb118eaef7783d324d1e1503c24bdad6396e70c19c352ea75a431fb7,1e0cab344350158bbef8f1fd1ebd4cee5ed8cb2219b36efb3ed01affefd6dd43,4,3
1156,validation,b1512eb3cfa9082e67e975a315bc1d989277ae8dad823d1b73cd27a0898f2f3f,575bdaddce61230357a61f9d89432c3c3c2f17daf63a564f1112d9f849fa5128,2,1
1157,test,a590de0d642e90b57d37bbb7a0518cd231438ce51c35fff1dfddda37fdd7e29e,8f887b9ff946c1c8b9ee36f4b625b735e211b9ae4ec4a57251e6fc4a1b47f12a,5,4
1158,validation,86ae39c3231b3b322ece8786a241beefd58b51a1c95ce30520e65075915d1c00,2db34d2933038037a6f4d26b6bd76b424b9002882149e6a70eb85f281086842e,3,2
1159,test,9db03a7de5a819292437b369a17317b153b8fb9cc430469e1b18119b4094950a,19fa24ee257a385b193ba72db5e31a6c229aa179324378c240647486121a7c3a,2,1
1160,train,a4f7769aa04cac868577b1de4a42928d6aa69ace37f3ad004f1c880a889df1ed,464c9a4e9356c71f553a35f74e60f31a4daa378b46bc7d1f15b2cb405a5bd837,6,5
1161,validation,323020b5ffba407a769d9a7755524270cc87775a9305327db7c11fdef77a5d9b,79686dda83bba0922874d1d10b99838eb000d0fe3a51f4a5546960a9cf7bbb57,5,4
1162,test,70da551d9386e1257764fcb3bc4a46d204f20761deeea793aa928922bf485bb7,43326f8e5978d80219cf46de6a1eb329143ca3ebde1746d2fce5ed4baa5015ff,4,3
1163,train,a9d2d9d29dee29a950e2de51380dfda63db4b3d306f2296085cba3a214544647,e5539d8ddab38bcfa8c1fd39f784a015531cfcef2f61cd4fa89954a24c1bf2ac,5,4
1164,train,1ab69ac686ac5dfddb9632698edfd985bad0dfd825a40a988fed429379142dfa,2dececa9d0e1e87f462e3d0723902dd53324125879d53055ad76b40c0404b900,4,3
1165,train,8dd79cf53c9cf825878e67f04ff088707261679fa40ec2b843aa8ac96ab600c7,232bf2c7d5021b4dc59df683faf23d33814f1c708631e14ca5d4eee157b1f8ad,1,0
1166,train,1dc3b4a52ab11462b8d400b7407dce84012ff652e15faf3658f4ce95d6887370,437cf4cfd776db34f9e59c5b06cbe1e900c4694eecd5d825a6a65c966453da95,4,3
1167,train,d059aefdae2aec4e2451dd4c4a0d51e3763a099bba5ae742cad16eb8ef120f6f,5719bc13b8c450a320623ef418903cb8a59e581229201c3eb551cff32398da3a,5,4
1168,train,f5fef81f96c6bb91b63ac0116df8b2899b337a59553152d2ffa0aa77d7b43682,6299f3516c36815499d04b012f7e990224ce46b1e76ceb7de699cc8825e5761e,3,2
1169,train,fb67c81ad37930d4d6a3562dada0f3e66e4a66779835fc4ca99e101e3ffbd267,b4c54f23970f1ed41fe23262678d6366079a2cf36045204971dd79d8c922c715,3,2
1170,train,184e9986eb5d087d283a3ae6a55eda4b6c8a9a5ba63d09580e7edfb7b63158f1,10d976cccd53ca7bf9c626b2179d38fc09089f717367f7eb95ba6257e7a297b5,4,3
1171,validation,8803468d2a2f0c0b0443b771e403510684971208f396fdefd02b118d48e1d242,cb108f7ab121342b82e33c555645852074c8bee89c70494d219365ff0a0e447a,5,4
1172,train,3a772928c0e2be3c0ad55515d5d85ecf234213ea37fba591b73e46b4977376a2,d4deb3ae7601b28eef6f0435988793f7eaf2354e5e6b15a331f39bacf1f0a85d,6,5
1173,train,24208313de853235ee1ce3dfe9decbacf19dca1bc266e249e3453c96c8f5b7e5,56529ed3e824e5caa89f13a0dcb4165a9dc3a04e42d5d651f491f08be3793fd2,4,3
1174,train,01163b2f84a92364a24b35b19439738d0ad1f294375b453952392e2310f1e235,5007a591d6d6bad2ffbb3d785f685742f891f98e1df8f8ae8a49424fb292dd8c,4,3
1175,validation,a6d44c22b5e89b3ebc0d479b5fb224c343ee7cd760645b7d418a1825573f21b5,1aaf8c0aac78f3bd722a642675c8b78722f3b4db582e04250b11e569b84c0614,6,5
1176,validation,96f9ca9f6159ee363c6cfa08feddba5c789293c7a67fbf0a94d813d77f061ecc,3fa7e940fe02b18706e043be4f14a9ef69f03592f2f038a1f6ad12f6544749b2,5,4
1177,train,6422248423b34ca177e6c8a10aefe504ace127bd01681e8804e88743421b40cf,08f204792b3fdcfb147e69945113334c38cb7840b096b042651f4ac848565d46,4,3
1178,train,ce9d0184dd10c5d076c1768481d7424ecf73c053331db897f48e266da8dd582a,27e255f018ccf6c791fbb75eeb15ccbde39d2ee18a9c3d0e92b1918757632985,5,4
1179,test,44c916ac67e58edf1744074b6cf637191538fa85faeb546d4503ea8e5cd6a9f3,614c8d295ed0ba6b3c047d2032294c201eaf447bd08dd2007ab3cd77e6df29a5,2,1
1180,test,87dc70db668c1f745bf934c165a146845614fafcf4cd6f77cc0af17f1b54da2e,b9e2d721dbe7b84716f42a03c20890b07994c5c46f397538610e8d4e2c57bd57,2,1
1181,train,272c6d42848a8ca491d1689415cb1b3e1d86d7b03feda0ed09173a29526bf38c,d11dedb23803827428d68eeb2154133de8041ac228e58eacbfd38b2ca1512a98,4,3
1182,train,ad009af238ba97fd887cfff6a08f1ff2031576f9e6ac791a9eb66d796d92533d,c8d034348af5bc9af2f2f733bdca574afb12dd83e97d43600e35f507b138ecc1,5,4
1183,train,0646f7d75f20b233a3127ab3d53480f201c95e67d049be0e3d6440b30a200acb,3c912d4a9ccaa8765dfd033ba18395b88752767ff6baef59ba89607bf50a4ace,3,2
1184,test,81e53e17004d6b02ff5d1f0652b41dc9b982bdbf8b3ea6038db13328aaf855b4,b39c7fdff70d12bdf4a649dd815a50d8d2c6c9e930548d1807e5edf2c2ef2d95,4,3
1185,train,19aca6f3cd2bb3381c0130bff6bdaaa531bc98629833c4b012bc03d557a7eb1e,60384db21a3e829059af990e35c5e3921c7fe3f61dcf9053ad60238e1573109e,4,3
1186,train,43aae7df30b93207f813bdcfe00f24a23e61dd401ed3155c7e5b006ca07d8f62,292a3e9a5585b86e239be700f02be989cb5e844a9fbc219c5d4af833a4f38a5f,5,4
1187,train,7e516dc7a7662b4f0822c1c5a41695124390d8a31a02857ccd710cac760b74ff,b4d4b8f51ff9b5663aa51402d2049d798a1f5e142944ad594a6234d1a36a190c,4,3
1188,test,6569a31a851872f47e66d0a9881c5f161fc45c200615ee50a653ee35f6d51ccc,75cdf50044c539984742f353db179bb715b21350b51c2ad4666506d6ad54325c,3,2
1189,validation,0efda56e3ee08a8f5a5be2fae576b04a9a54a1aac3b36929ac4b6322b6331509,e4bb70ab8f3103656d9716b223f935d8737762c7c954888f50f45c62ca898de9,5,4
1190,validation,b7832dcf858e52759f5ba5fac917114e420b14bdb75abc9c937f17540a57f412,a5f035c2d93337370cbd8f5a7f65a1c8e1345e3fa9059f6e168e34acbd193f25,4,3
1191,train,c577e7011697b719bd0ebd664305df49d2ede78e32b9697035b9717fda17ed78,f6c70e0c65e06b8b386de3ff704ececeec739031b8f44180512550fbfdca172a,4,3
1192,train,8f82a1881bb84ce51c98b1b89887e34ecabb879dc74420f13afe642ad99c0156,04093556265480cd968378ffa80d46bc6b4a55c06e336d96807bd358be537635,2,1
1193,train,7b8f50047021f8eb102d9d6d742ad83756e194b78cc1d9d40dc3a6422f9c58e6,ff75ec92f3694f2839e4f2025bf636308c9cdde889597721aaeeedecd09f30c9,3,2
1194,test,63fe61a119c002f2f659a3fc28084d148796d212b6acdefb5e87c9a914eefc88,cf4d4f912b02c339e88e606d4959f606839fa843b25780c043b3b76fac8974a8,2,1
1195,test,4937530300d501d01f479fd6a61fcfad26cb398e1bc4eb484b186eaca8952e80,652425b33255bbe8dfac0f912bd7a7122591e0a0536ed62cb451b6d215b1b486,2,1
1196,train,7ca5a622a05f475b4ea0123535efae8e0116b8f31d2babe12bbb5d9f84283438,80c7cc52b389bcb245a05978d63c527f95b0b74c5cb1ed98c5e072e81770ee04,1,0
1197,train,2a82959bd0ab6030419a4021266acc13fdfe911538c230ca9be539b7eecbd10f,2420467e08814695ea28e73dbffcb9435fc1bb0e6066e51fcd55d1afb7d46170,3,2
1198,train,063c8efb5a0bbfff2cf26e8fbc9819f992268a18b14f6926ac879982e788a6e3,9225bc13b593c7d360a8e675b3cae0c9e27124fa0a3481718756da0f33f0fbda,1,0
1199,test,606eb23890b8be064105621f7eaa2cbd317377c1289f99a3cca39a0bf2b0b89d,f901b874049e9d150815f89cf5beb922db67ee4edf3116ff6bccdd1738bcbbb8,1,0
1200,train,db19c28a81e977756bb2490cf8cc6b0484c058846768450b06708e2af13faed6,cc3e86de00173baedfca97543e864b02c41f832ffcb49cc4d50f8b6004e902b0,2,1
1201,train,cc0a210bbb2d8f690dd5f9de80f4fc84ca66560cee14af08378abc2c958e2a58,5e257efc5775eefb5e3c7253319b4ee75cfa40a1407e4e230ed852263cfe2b86,3,2
1202,train,ac620700c278486691a383ad28fb476cc22f81fec6278014aa3a7f7f0cee747d,4700b19c1342732c0978c61a8dc4a8c2af4758b105c4dd58d6f820a5db17044b,1,0
1203,train,e270fa01940233eb8ef21ee46e7aa82e7a287bb458dade1c769fb62265da83e9,aebeb460f51794033a55bdd70e030dfb57ff0bb034632d0578a22af9253bc1d9,6,5
1204,train,0b99b0d2f95704620035eb4bfee36dd36b60474ecda5e8921c683c9c56dd9b13,1840d7b302d6b50a090870f743863b6ec9443772e81f81c0977e3fc88aaef401,4,3
1205,train,ed8950b03aaa5cac8a8cb8a72cb7f662f49bae31ad46afc3e244528c052f63a2,380f50f9b9870ed91c3c3e906935dcd5392769ce70443b976d28fac38b6b4310,3,2
1206,train,376c1e237416078ecd1210fff136822e1cfe4108c1abfb3345a054a402e31b8c,de7e68808dd54a4c47e85e0ab5aa4ef69107bcceb124dd8fe309d34433d15a90,5,4
1207,test,25726e28c76f1c9ba9d987da2ec8f6ce88476ef79f4879df3c206e58e6dca609,73c8ca519d48bda43cf33f78d6fa98621ac0b6d7decf3017ea5bd2675f68f032,4,3
1208,train,5c05feeb58b88ba701c64bdd2ebfb427e8732e0c802df2df0a5ccad623d07dde,f536f6fe54ca78ccccc98f14fbf7249a6ca1e19c6e9fa3aab8a86827895d18da,4,3
1209,test,f42b4511feb0ecb3343bbdb7bfe1249a2ec9e5de12182e1212d6d83729146c0f,cd09712dd8d37bf11b26e9c699e11c3adf44e160fbbe195a89556ed70e6f82e0,6,5
1210,train,79f233be60c0f99a315da3611c7ccb7615d391ad89c348a175192fe81f5829be,c26659454bcbd4f6f693c6ca54a211c15f0aed6320ab9acc5c91feeefcdba919,2,1
1211,validation,b7832dcf858e52759f5ba5fac917114e420b14bdb75abc9c937f17540a57f412,e4830444a26c1fe63f616c2f827b7beb6688e4397c40772596a19b70ca17f0db,4,3
1212,validation,0cc8a7d69daf5cff0b0dafc60a901836876fa88650c225b529ca23ff2c6cae00,d016bdb658bc46c790d2b0a3a081b76e7b57a0b98a179464c84477fc567650d4,2,1
1213,validation,86ae39c3231b3b322ece8786a241beefd58b51a1c95ce30520e65075915d1c00,0274fa57ec324a5a353fe8b86a6bafcf69a175dabe8f8212206ac1e9691f301a,3,2
1214,train,2138be11ff83d64c85c7f46b1e9038c83397478ea3ab3131e397b87f7b313415,c7b35acaf83a9be0a39db733d449889c748d90f2ed71e82ddc376da55a80d245,1,0
1215,train,df75840236bc6124b7f2458ba3f1fecb85859ad670696dfda15e8c02d9ff51c9,890fb47f5147a884a2da5c5460641db6977f3ec8aca6b406e9e8f86ab305e35f,5,4
1216,train,5ebaab578ca28be1b9bb94c7596a983f8a1ebdd48f7dbf9d9ff62a990fccc232,1ef15a79234ca760800cfe6e66184fa63ebc059bb1809f9e7ebd4fd324aa1440,2,1
1217,train,f5fef81f96c6bb91b63ac0116df8b2899b337a59553152d2ffa0aa77d7b43682,63b4d4d2ed7077f8c26996d57c2b9a913e89733e9594b3011820c0f48a5e4b5a,3,2
1218,train,60e5a2a75d790373c9f93b20b2339ee900cb3bcf1817fd3e563e35d688e679da,337b6ddb2f7269b0bfd4497310842ed9356773d79cfd0b41b1cb8c4f7508cc9b,6,5
1219,test,726abd964e6caaa5c99b108b657f1c0acf8883d2fa724f7c43aa0688b9f9965a,de9dac52ca1852c084b95c321cf70cc1e31b545d3346f9ba04303b05f218c5c6,5,4
1220,train,365783bf8bc06a6dcd15f68a578d14d8bc0da043e9fe605f24d002f3bb7e3789,ba891699d48ce83759fbe85984faeb7ec3b971c77f5a85d5101c18820d9f6c75,1,0
1221,test,8d37550fd19d4b437bd17270615c10d98ff056e3cd0745dfdc69e1ad981907d7,d7d9ec00ae310b838b1c5a98df78fe336f29e834c1f96126e356737e52669e2c,1,0
1222,validation,b7832dcf858e52759f5ba5fac917114e420b14bdb75abc9c937f17540a57f412,c31cdd4b27c66e97cf33e8b46ee244336b125f57c598b8b6bbf079dd05d1e193,4,3
1223,train,ce490bd6780344ce9bc4ef10d8d08d687416ddcf5d26e610a6f8a1ffc471bf8b,2c8d6b883f8c9a91a677ae9ce263f21a5ef059ba70678563015232d68704dd16,4,3
1224,test,ec78951cd1dcd12eab931865dbe75e46130fd94df5f9d4a0bc1c8aa387ab9c07,884ec9866393c8d3743b7c1e3c7d8dcf6a174f43e33cc711e7ad9c73f9349395,5,4
1225,train,500b91161992ca852cb2471e7713ea1228036f177d32e02dc777bdd3691b4137,804ec9b8dde70347b80604d5d660cff2582342a12e5696f6512f71b58cb5b9ba,1,0
1226,train,0b99b0d2f95704620035eb4bfee36dd36b60474ecda5e8921c683c9c56dd9b13,4384398234d3836286888a77e576b6380ea81b88c0ebee370c96618aab68a615,4,3
1227,train,31841a09dc2bbce116c9614fd6d438e6082f9af2afed1799ff0b7cb0f276a01a,081a0afe797bc37d6a22e4d693b044c86d05d73d4090349e6f94921588097d29,2,1
1228,validation,f3c0281d5b427f9110769020215e3e9b45e6032b3097c8d3c02e198e54713d2b,072d8bcc254e78df2a139c94a8ad12276a8a05fc11f982c360f4735541f79644,1,0
1229,train,cc0a210bbb2d8f690dd5f9de80f4fc84ca66560cee14af08378abc2c958e2a58,3c4636be6d5ed1f3865f2c70ecc3b098a4218d819d90ab887560fd8ee4977e33,3,2
1230,train,835fea7c8c76a1146e05a151c5a3604168f81d78487ae78265432c2c52e24f19,aadcf7d6a693ac24b19c870ec42a9859bc6769f9f5f39fc6f4ccb0798fc41e64,2,1
1231,train,570a2e52dd0b9088c402a45538ebbe6c954eb03606f66cb54430e7449718591d,40dc87adcdd5aa4500d6957ea2d1a3a2b5e19a72776b3594e29b25190ef37117,6,5
1232,validation,c610142d13d54af27128a867e8b0c185e75fbd1094b9d8d7761d5c6cd4d9db6e,165d5aecb523e766d518a54a4b0f679ada15567dc1d5da66225523143c3e6c6d,6,5
1233,validation,313201a246c346fc64e93306c05ab649c68a3d3b864f35e52e3d275174010443,a1d8277adb5bf5402e95947e54f6fcd88bbab9844b7b0b661eacf54a76b820ec,6,5
1234,train,34b81b4c4aa29a2a262592b68a896f84fc05f56a97092b7214145453cd6f8c48,479010403ad9ad8403bdbf444cf6ef9fbb4eb58d8ea89bbac2a5eb3a510b2fbe,1,0
1235,train,4ffc064011a45e122a5e2e84000db316ec99f510878cb7378aa0b40ce31c64fb,2ffc67b1b7a1a10fa303ecfd3c6a3391658fc4219ba2dafe712dc526e84368ac,1,0
1236,train,151015011bcd1fc27de61878d1938540e5c15069cf43c28ad06ca83f22cd8750,73a4f0f294508f92f3014195bca591f5a9e49cb05ed5949623ceaad3c73280f3,3,2
1237,train,7fec6d09d4a6c4c74a32fc7beaec91be77137cefceb396e853c31d7c60a4b4e2,39d1c605dc90d73ea4ec5afa8ee58140d812644a271869438bfb2c1bf3674873,2,1
1238,train,ed8950b03aaa5cac8a8cb8a72cb7f662f49bae31ad46afc3e244528c052f63a2,4728bdd39788a8c5238c8b732a8f87b7664bdbee0a1344992dd23d71d2e4e06c,3,2
1239,train,01163b2f84a92364a24b35b19439738d0ad1f294375b453952392e2310f1e235,f608587f2872ce77121782fb69e3c392d8ba09ff9e3a8913d141b795c275ad5a,4,3
1240,train,67964a049bf429153d7edd106acb069ba3e59ea18d705595f5a6fd0d3d17fc8f,32405dee37f9682126e5537d82bf145bf625571ea55ba76817ae4e71f8ff9782,3,2
1241,train,cc0a210bbb2d8f690dd5f9de80f4fc84ca66560cee14af08378abc2c958e2a58,8b8378b966acb7cc6bce705c28a768b5c2dd5fc6217c3f510f529b58984b83e3,3,2
1242,train,164f1dd3f28aee8fd0dabe405d809e154dab800cf20da3fcbe82ce539727350c,0996654f05a04140c2d5e0ec801f33eab21f8124cc4d18c9402f72103e17cdc7,3,2
1243,train,f5fef81f96c6bb91b63ac0116df8b2899b337a59553152d2ffa0aa77d7b43682,30cda5eb75002836be1652dd9a1448f71e8c9199781144a8f5d03aa7df9366b1,3,2
1244,train,467b36b3f92de1a1805380975238e7a1aad0b34bbcb835dd7df6e147dcb59954,bfee42826f654c7629d8e4bd51f727cadce5543e69990d59bd1ae6537d520a76,1,0
1245,train,4826b13b66b7606df356409aa59a8fbfc2fee79bc5a124de4a60c9772d5213a2,21732a67c8b436427f7e8c89fca3e88d127522ec2519793cdad1d4aa889579b0,6,5
1246,train,63c1d00e574321ed706d80b8e678efe18c2a5e7a470d44b4e7cb7505ab497f17,ee9d65ea7f808103e9a9a4747f9dcbf2317458b4a42607992513f2e4210d4054,2,1
1247,train,404c733bb7447e7505b3b3400903049ac11a477606f631db99f9be46561e572b,4c5b9c91e7d5603b524e4e72656992d8a74be4dacc44f286b536acca14547377,1,0
1248,train,efb497627ba106386110819e295ed9f39b45e7282b903e8bf1fe46303abb6ff9,7a8bbe7d66ad380d3b6f24a77f61357d7d0b17b8937514edfd35cb2ce9de446a,5,4
1249,train,b62e9a12cc97860110a7bc6ceec2ce5e1d6c6c12b03fa69f83d19f4f05e73f61,ad9deae72c31081288721ebb0988d3ee6e21f8988ee97c9c3a992a88bbcc010a,5,4
1250,train,0f60951482203b8d028cbf4334c53b18564e6817e448d13184f81cf7d4597e8d,92df79dc70d83df4e251a496e261e920808f8808fc3a2a72f7a6d8a5528df257,4,3
1251,test,dc68de8ebb54001d9570042577daf9a3a41d68a806932045470848a7c633360e,03bcb3ba85242144a9795e812bb3d0dab330ebe1cc380d46fe57c550ef79decd,5,4
1252,train,12af7be11c3451ccf93cd08d5999409c64640d4491408527aa40e202bfdb6d5e,e2d932ed3a76f6dd7304349e2499cdd2a31771118d01bccdcaf286f250e1ce5a,1,0
1253,train,db5bd0076e294f41c023ade9566f632837a5425708c7f02c4e1bbd530c01ea22,6fce56d58ac0dbacf08b589ea63a27ed14f9a04fd026e42bc523ee9db22802a6,3,2
1254,train,12b266a2dffa2b0cb095896f8de5cfac4c49ef5de899d4fa4c90b5cbbda89d19,35747b5680da7a9eed11f45c22c47e939bd6881569711402346661e9722d8872,1,0
1255,validation,b7832dcf858e52759f5ba5fac917114e420b14bdb75abc9c937f17540a57f412,2f31c682c1a3a8f322282162cdd42583ec1e781cd65f543540557521b010d569,4,3
1256,validation,1cb639919663d80e3d29ba93dd7dcc1a79ff2f09b2ef84a83f5b9af6f567c177,5b91aa23e1849626dc0ee74672ee4119ec676fafee5c16c7d3be729d720df9dd,1,0
1257,validation,8fbf4f3d8c3167fd7f8371c6ba6bfeee3a42f32ec2a0bd6fab94cb38fe1c6a8e,5d9fb70a9ffc7173f41b0b337ee6de580249a74b4eea4a32689802cb64923c75,2,1
1258,train,fea9a318a35564628ac907d388bc51899a38373d8d78aff7030d93ef1e87ad16,61a6158d7efcb5d86f455c9fb618ee1107e4378d952ea5fc5d082b7b3e863b4d,4,3
1259,train,072ff06b090b308ca23e11b80c4116dc4b02dee0522fcc47780fcb409a41f0cd,977db2a1776391e7be0af82d0fb4338a544414247df43c59ceb471fe08977369,2,1
1260,train,d69c57fb86bc9e266c1f28f6a27268f5f5a5c68891259f9dafa55de8985c91dc,1204386b6dc2acc269d7749777cda6a8c73c511059ab68d780d51856f5299962,1,0
1261,validation,5b082e5fdebaef97c6fad93dbd9c26947e6aebea0e941375b17a4f63ba866c10,78fc9d55cd954bc1d55edc0a16f3ae1ef5c0523371b5502aefd1a657005b45aa,4,3
1262,train,8bddf3a43c995cd355620f50636db185dcd14c1e2b642234f7956d288aa1fbf4,a411651bc7e18fb1bf367255bf6ee42901fbf8c3b5ff111d8a43be197c48a35d,1,0
1263,train,db5bd0076e294f41c023ade9566f632837a5425708c7f02c4e1bbd530c01ea22,0c809d4ef82e2cccece6ed324cd5b00b588a71067a953efdbbb1203ce29a8a0f,3,2
