dataset_row,split,group_id,text_group_id,project_label,internal_label
2576,train,156c047b5b5399da15bac1fa13b65245d172305cc691c845d85dabc5d20e85fa,92a62aa80aad0b810d263bda7d7a71fbe4ec0269feb6ff3b12b7dc6c44334d74,2,1
2577,train,439f315625c4f7c77a8fed13518677d4229908aa1edf3e6d7a36a7d85e1fac38,82534e07ca2ae09c839c0aad70de86dad185249c717b68642576eeb35d044e18,2,1
2578,test,f18c72773265b0f0cb28f959cd2b7a5212576a47c4877f9513680a7d0aa06cd8,ed4c6b3575ac5b3e242bee36f5e9b74ebb5c1acc15ac5b30f65a6891ae582a06,2,1
2579,validation,e24dfed2314bba5a097b8477301a841e931c20fec17357ac86f2cc32d2e4e533,e8067acc35e2582f162d4410ebbe11b6865c32706d6bf45b98dec64aff29e919,4,3
2580,train,95b29981159d5913bd7b2d9b230f72cd71ffe3fdd1fe3c230a37a7fd2ef09e68,2df68337c5fa20a3a81dc68031c79349a1eba24acc1abf9acca548702448bd79,6,5
2581,train,d39d394162cb3ec5b1f09f30fd00505ab4a6ccb644c518221f0ca877f3fb06f6,88df0094e6ffcbf4d8c75df072fb51038b5f3fe33e1060b887850a51f2f5fcd7,4,3
2582,test,b197b6b8599aecaada8f32ff5ebb84e9c5cd5f3a2dac353003fb8b0282a2f7c5,34dec83592add61ced4f616a1ad9238684d70dd037cbc24b1f2cf6a2668917d9,3,2
2583,train,fb67c81ad37930d4d6a3562dada0f3e66e4a66779835fc4ca99e101e3ffbd267,0f6f8c505e573e4ed8ef5f2bdf7ac569adc7cb093e62b2273a7d3e6d8b7ce874,3,2
2584,train,b5d134d80acbd652f8331313e3fedb4e60c78b61fb86c1774e08705659f5d985,e6a123c414ad2a8183d0ae9ef9c457fa37ec4a153e71d90d89bd552c76d24bd4,1,0
2585,train,e542a493a6fa98d396b41b0e4f767e1f31d33c48efb7d34965d820d5c3d34108,6d46577cd7456606cc99a2be06e59515de68018f434229c99ee1359af995f40f,5,4
2586,validation,a9d29667b118417dc9959001f83a7807ee251d01a8eb4d6cdbc379db834d5d4c,ea779872140bf463e6042d9052dd0ec8fde092ef48664fc7f6a4c8f1c84600d6,1,0
2587,validation,8ad3f6919a99dc3f683fcbe7269ab808e49b7cc240c303b93c8e26341fef8c17,32b5b5bd68d6223017731b316684178b4c60bdddbd5f20ed697c6cd0883f714a,1,0
2588,train,b19cd5ac8bf97a0fef4760aed216612c4aaaac2bc0b293cf50f83b639d24f8f4,b020bd85c4c056227d26a105e3fd47a1b2cdd899d4d61c75e8b141bca5655cad,1,0
2589,train,b9a1351422baaa3165c766ef2399fcf00709b7104ea137bfc713cde6565bbcfb,717e6a93c4f7bb5ab73ff27dff44e25071fcc551155922747e111eb2a25c4c94,1,0
2590,train,92f4371a1f7e0b8ef322627f34d1fbbd2a7aeefec926aa839dd8f0fcd9863a44,ffac857684d9f00cbc87228887e8be172647ff384d551dab041297530c585381,5,4
2591,train,0b99b0d2f95704620035eb4bfee36dd36b60474ecda5e8921c683c9c56dd9b13,51134b21d5d3d6667e0f5596b7abd4f30cb81f92ec7598477febbba86cc74a06,4,3
2592,train,cc42a0321d38f94e4f32301bc610fea24061369f7f31203711bb00baa2194d99,26a332847edab114bce2d8832aabeb62b9d5ed99b1e63e6c7f8c4a0c3759f5b4,5,4
2593,test,67bde80fe5e9b3497cf0c7eb2d19aab45a3b7aceb569f8c557f5db60bdfad151,4fa07b16619890824e2adf4d4ea08f00aa660f2dd9f1e8c8ab69171d1f0ec285,6,5
2594,train,ec42f331dc9d66b086724916a8e39bb9631c5eff4a947b49b9d248fef206d22f,1d518e94d9d21a257c33aa9856a8321ad141fd570da5f3cff714f1229693bc9f,5,4
2595,validation,7217c070730ed02060ec727ab0fb1833611f0bf447af70d0cbec8fe48e62ec1e,a3f53083a4764bb575265d37ba82db28cf7c5c726c03a63785595babdafd96bb,2,1
2596,test,07a32d79e9d93b50a2110e3d9f98deef28b2bd001d74b57aa290874af5e61331,670518763099b777a9608acc6e530b02dd4a75aa37cb45f6071fd2c0724824a4,1,0
2597,train,184e9986eb5d087d283a3ae6a55eda4b6c8a9a5ba63d09580e7edfb7b63158f1,c1494a56b6c13d2cdf3472c16ec97eb6710ef098c3f5c365315e3e30fb2997d7,4,3
2598,train,19aca6f3cd2bb3381c0130bff6bdaaa531bc98629833c4b012bc03d557a7eb1e,fd8a0b04e967dca8a5ff5cc9ae2c753fc899712acc748c6fc246a55c88b1fe8f,4,3
2599,train,ce490bd6780344ce9bc4ef10d8d08d687416ddcf5d26e610a6f8a1ffc471bf8b,0f36272a627c9bd7cdb29329bbe6b4f6a194b8dd213780474386b6c6d0155332,4,3
2600,train,ce490bd6780344ce9bc4ef10d8d08d687416ddcf5d26e610a6f8a1ffc471bf8b,baaf5f888817893c8c2fc687e6f2dd45b80e48d55022aff733922f5b81e481fc,4,3
2601,train,cf122e5284e1e972c8271c1822d30f20a5ff66f6e1f5d90b80303d2d64362b68,67d5ce8e5fd445a18026c2c3d379e66405909a3f049e7a011047df458ac2600a,4,3
2602,train,df0c262fc64af99e79acce4aa8341fdecb92d443a864f2adfd405187ed673ca9,42643e10a2933c56634b001a73801d9a647fcd3da3b9e7e9d4a6e2cd7f8d2e11,1,0
2603,train,3eba17c4604ef86b735d7f8abe0e796f2eebc6a62a0cf2d201e86a613ddb8245,2d0ff892cc7d3cb9da870e6529814a1378d75b80a9c2deefb0068da211f3ada5,1,0
2604,train,6d4f6feecc0c84bde4a142e1fd16e62fea9da7d06804b1c26b77ee872a6108da,7e9f7c05ea688f8e721745cae3b02bee8a06b79ca484d02255002c9e970b268a,5,4
2605,train,52696c270c5c213ae61bf5b8c6a6ef042cbc949002067f6d3a2ab3fa5de8456a,3518da4b4405a7e037ed9e013005fe8f8bf1444bf8161e788e71940d25c6db82,5,4
2606,train,5ee5779ad52052337f9d77f94c3344c95ca1ed46e210e5ed6b9ab8cc81c5c631,67d532dbc5d1a31f5033399335288deb39414cc1f162b03e1b3fd9f360a6197d,1,0
2607,validation,5a479515a70cad596d5c5e5b4842256399c52ee3076ddd86271734d807721fa3,b248750754444c6ce96c0643e2ee133edda3421cb41216ced86865e1c9b9dd9f,2,1
2608,train,164f1dd3f28aee8fd0dabe405d809e154dab800cf20da3fcbe82ce539727350c,1020d0b8aa3c56cffe7659a71ad4516c75dfb6ba2efc1730acac9a887f33b793,3,2
2609,train,5736b1c4d2044a3da699b8ec318d87541f58682dfd18d4e7a182a436c4de93f6,529ec7e8dfdf44f041788ade9a96ef75deed37447274d40640b212f42100d205,1,0
2610,train,6ac0a81af570195e2552bc8d8d085b1dad45c30a65e2a6bdce1fc53d1f53c58f,8e557c4a0537fa23f903cdc5d8ac39743a653f9c5f0ff9f2cbaa3570b5e2d5be,5,4
2611,train,3afd1c99bb118eaef7783d324d1e1503c24bdad6396e70c19c352ea75a431fb7,2b2ca7626524b96e19d2096f51182367b472d88a0c7e3ae32e1ae1742f7245e8,4,3
2612,train,a27ae478173a14773b5206ee1f633c5d4b987bacabce90fb26c92043ecc54603,d028ce2db339d73b5d9d13fbc7c8ed6dcb69458fa8a16caaf16f77231c40374b,5,4
2613,train,2ef07681dfeb10c03a85219452cec113cfbd08622ad751a9cbfd6711e969261b,9b8d9c211158f5626e2739cb8887921c18fa7d08aefe2b076a1214f17aebe7fb,2,1
2614,train,ce490bd6780344ce9bc4ef10d8d08d687416ddcf5d26e610a6f8a1ffc471bf8b,7acce53d8a2d23e20e42a7a1650fe7461b5f979e62bc4824c6e3a26f2459ffb7,4,3
2615,validation,f58d570481335be274b3d56b8ecfcf6638e932043e6439699536a91db73e74ac,522803b6af0633c2e1c414ac6b4bc77ff1deaabe5c4d1e2c3ccabf152baeeae4,5,4
2616,test,f3ddae0ae0dbe6e26b8a45aafaa3ef6dbd8c04814d2908e6283132302f32d317,e2acdb0143d8de91a47f3b44300cfae390c8d1c731d8a1cbdbd9de277470e40f,5,4
2617,test,54b2b0f4bf902b73d4cdfa9e6ae412dfbe00b29ac148e512e16c8fee3c2ed0f4,3e37af75ce0a2e60aa8f6bf5a68feb66dfe946b1b12d7eed26547a6c41e55a5c,5,4
2618,train,cc8023d3db9803d7c2c9fc313ea8d3033f813ddac1092f2f21917a6282c9c39b,75a301fbf4100d22dc6f51b46291a1d6f900182de78bcc5d673c78c2c1f5d0c3,5,4
2619,train,3dc59facb9c1761c300b762311bf28fd2c585fc8fd5c5f7716d4fe4375dbbcad,f4889e78014113f95edc8bb8efb1a783d9317154fe00a1c96e7295c0aacf7eb3,2,1
2620,test,86734340dfe70fca7581259f8bdc7bc2d1e3320e605f960b06304f837f8b81c2,7dffcec8fa09746cef2cc243ac14587ab2a9fbdce854ee42e09570adbe60ca8e,1,0
2621,train,0a52a78b6f43530367e24ad9911448749b15a98ae80977745b9eb2f7fb46c7ed,37ab766f48c9ff310aa9373db4b056a75b566a378da8bed4b40adf19d6d7e8ff,1,0
2622,train,b3616b52d90f0581dab7f0f017275c8d2106a88a769590eee6db95c44627240f,c5129351c5f563d66371896a546e5c7c720455a4b840162167d4110addc8a5c3,2,1
2623,train,ec63a45d1b069942b740dc68e7d728da6d18af6b49efbe2a734b341436faf4e5,0c8152bedf67990a4c8cfad026589d0fb6803345ad35c9feddf1644c6e77af79,3,2
2624,train,3136c42d73bc0400b8283e6c38010d3d50d2a7bc19d6107c2e6499e4dccbbae8,5596478fede2415f9e40a79e15d5d0cce709b91b6bf905c8aeaaad026d8d6195,3,2
2625,train,fd144b8201b19ad9af5ca231b4b8af2d4381cc328bfcc04dcecddd66b4537dde,bb3e015ea620b9b12daa563f0315619120c38816bd9f8e2fb856b8ba13c80455,1,0
2626,validation,db52984f9b0d2d5e91ff881d1938e4363c0ecfb33d4520c17ac1e79fccda511f,f741cf5f2e87838822ea008013b6b3e1e67a4c98876bdd33c65673a4bccc7140,3,2
2627,train,88da12cb3d5238f762f15b61a129d79f3d7325ef77f129956991bc63c9509d48,264246da2b95a7cde6e1f992e3342f2bee0bc6ccd27538bab6f9506789219662,2,1
2628,train,ab79f6861b55965d1f9f204ab24aa4413c97e8048fe2ec9c8bf9ef07b95e08b8,eff0d5ce24a640626123deb8ca4e840d062f1da18127e1613e11663acd0ce5b9,3,2
2629,train,13659f060b0cfb02635fd0d23bbf840ba00e5ba5acce6008af82d9bd9279f60a,ca437d35978d834a03720a9f5e98b89fee13a66cafa29824c7320f7cf54585a6,2,1
2630,test,41d3e51682a2bdd7561959f72a136e6924e46a794ef245b5903e736c7ec10cc6,567d58824302a74059b13371df68d3c75cb18de94ba37bbe1bb371bc8d49fa71,3,2
2631,train,0646f7d75f20b233a3127ab3d53480f201c95e67d049be0e3d6440b30a200acb,56d7bc4c1665bce07606a2feb2c5c86ac75c00ad3306bba5982564aa2c79091d,3,2
2632,validation,e24dfed2314bba5a097b8477301a841e931c20fec17357ac86f2cc32d2e4e533,e488f0a16f9347c3a13756899c1fdd8789a0da1875cc6fb0c576c526e670042f,4,3
2633,train,cc0a210bbb2d8f690dd5f9de80f4fc84ca66560cee14af08378abc2c958e2a58,9a72eb1779a10560c31aa25a2c76886ea05312c385abfceb00ed6910841d7ad1,3,2
2634,train,01163b2f84a92364a24b35b19439738d0ad1f294375b453952392e2310f1e235,1a187c882e292c7504bc9ca93364dd818ed87b1a9672f4cfaa90ac378fa2a1a8,4,3
2635,test,aec52ef6a2971059834011cf268fb796f95293a07a47b9e20191da75f814c7fd,0faa70d599c07851309812ba704c476b60f951f42c6d36a261ed0e1137f3a8e6,3,2
2636,train,a922655d1d366b3be10ea9c4c433fb18cf67634a63cc593d9c52a0c9fa3bf505,da71447b10d6d9a5f43ac8bc57758b18e0e1d2efe94f1a5b329e437c2811b637,2,1
2637,train,0299c0490481d0c7f69ae1f6a2886f445842a25f96e7d404e97f8499000d2078,521b7ce9be42100cfb93662471b1f79f59afe61e3bcea8b16416ae7a98408a25,1,0
2638,test,a7807fe597d2df8f34dfda58a4479dcdfe4dd8f988735d2103d958158b2528b3,112598d8e4c461971a78fcbc5ac01259aca945595f1dc278027cd132b3a77ca6,5,4
2639,train,2fed5644a32e978992419ad80ff6c35c4cd2d3474f04fbfecc6b6e466b40f379,875f6c3b30524fc417ff8cb76d1910721d87229242c2c5dc5d82ccdf18ff5fca,6,5
2640,train,0445160beae6654af54367278df3be3339f7045e2952b043132556b3abd8592c,363eb8c8fcf1e4a6a55ad4424fa216920043bbfcf080345a8e179f46dfb87d84,2,1
2641,train,4c06f5c098698cd7cbdff5f029759e3a27bc5a9dbdb51b09491dbc72d88bd6cf,2294018f75afc63a5cca4b47c5c4762ba225c666ea09ff053b9b4f40866c9b25,2,1
2642,train,3feeacc007d94a59fb9965f9b0b02f70ad10e4e66e48f8a866c05e986c41ccbe,8ffb1f49592fe152beba6b068a7a6f9ba455abaa90b969e3b062a8eec7187948,2,1
2643,train,2f61943af244061983359e53e063875398dcb94ef68c5fe0bab27025047bb443,8ff00e1e7bd78e7445cfc038dd3d07072d40c5786218b6f970c478d5712bd927,2,1
2644,train,89ad5992203c71764a0813b9d8ce693754bb459285838fc8f2328ba627be5e9d,48329acef43a9c3431cb6e7d09f285f9f2e921de7656fca6d85efb382dc93397,5,4
2645,test,13b1bcac62ccfd00ac8c271fa59c8d2da48faf26e26d8b586770c8db6b4bf0fc,b00cdfcacb1d9797d8198d23fc67fb749477f55a865259d3fcc3f2f0806d90a7,1,0
2646,train,b98889a14fd41d2b7989d70d9c63ca216206a99d74013311b01ad78b133a6178,e70b2ead3718dff957fede99d437d0b66b560d3f50837b4bcdab6dc921a87597,1,0
2647,train,182df271fde605e0e0fb5a64c8db2518da1fb7870404df203199e5fd0ef22fe8,ade328f5ecbac7e9147cb31a5a57c0c30bf5fd03b4eaf4348742c90aaee07424,2,1
2648,train,81cdb1c4c4111fe2d2472b72c14b012addcce9e4bd4488250067088b275f6f31,c1c104da5c0a774d665dd2631578b3edc7b84ff0dbc3c22f98f4351a1677d2f8,6,5
2649,train,6422248423b34ca177e6c8a10aefe504ace127bd01681e8804e88743421b40cf,277a46cd985a542bb15078d3656eb3144fc0a0940a4da10f1f0206a1f571450b,4,3
2650,train,7a2020245521afb0fe487f742577e45060dc500c32a07469800f3c091b090f71,38c55ae3856b669ad44f25214f22a1c68f6a9f4d6b0e626137e18abce20b1920,2,1
2651,train,7b8f50047021f8eb102d9d6d742ad83756e194b78cc1d9d40dc3a6422f9c58e6,d9db136a74d1de5d82c1b4dd060eece1a3324fcb9fb1e345b2be49709384ca65,3,2
2652,train,394c12d8a4f9058cca9729451856a905dba33003e1a7f69afd01c65c289536c4,f8848c9d8fb7631c2593a4eb5fdabdebaae70e7fc1d358e6615e4034c8241d14,6,5
2653,train,def05b1182031b285351006423e808a8abcbfbef17513897e4a7a1dd2ec1cbdc,baa8e334dd9ccadabf240bf3c6694380dfeaf431480b99b348f27d28618f1360,1,0
2654,train,7b94e578a323af6fccb705c010dbc08b82534d151c46828963b6e75c2a2b6bf4,7ae887fb602a6244b52d6fe1a78159464080f01f243a64623013a163e2fab58f,2,1
2655,train,17cd44252a1e0a49f335e93e63f0a23d679c9a05a6c1d4b2d8c685a10c07738b,9639e081fc251250a43ae8b240737ed714e01c2a597eb0f42903f6861d7394e4,4,3
2656,train,ce490bd6780344ce9bc4ef10d8d08d687416ddcf5d26e610a6f8a1ffc471bf8b,56cd02aebdebae96a4a6698d151f3a6a9b29885ba137d2204e00170ae71e940e,4,3
2657,train,67964a049bf429153d7edd106acb069ba3e59ea18d705595f5a6fd0d3d17fc8f,b374b31b0db449d24b03fd3e2a411ea3b64e313ff89e0129aca0883038c86143,3,2
2658,test,25780a8aa7f6a4a93eec7648c72b9c148621b4b65e8b3a9fad92968a0bb8ceeb,1b3fb9671cd937823f8e1e5ed7aeba3f54a6e8bb8a1e1ba06bd3749ae041e431,6,5
2659,train,4cd833e15f60e42a7032e0dffe9ddf7dc5051435498e1e72bbd2290481a49b52,47e06a6052f46172949d603f59c2f71fc807c687428c3522fbb1a4ccfa485f70,2,1
2660,train,d1faa0fa8d87d0be9011a0f4ecd645bc9bc3a32ab32498f09517162aa90925c0,c7ff15b939239249b8f1273ca571f25f06b99c8c66abaecce4311a013ff66fc8,5,4
2661,test,79758fbfdefa5015e9e83acc523f69fb979103d38d689772a6d7b076b01eff8e,248d218923812e3db0829882a1aa23045a2c0be6f40b0bb738b85f68f2af0717,1,0
2662,train,ab79f6861b55965d1f9f204ab24aa4413c97e8048fe2ec9c8bf9ef07b95e08b8,500916a09ccdf0ad5592e335b0fd23d5123b6a57cc8435e21a0564e0f373fc1f,3,2
2663,test,f588a1492a1057dca35c5401b85544a6ac6a611f06c30d8dfc89d7b877c4e27f,1b0acb669d481a7da72cf377eb202ef0f03e819a1f0a4459ac30b43b78f8060e,2,1
2664,test,1dcf6775713ca53e38a773757376f9a36d0223dc0e35430b5adeb15b156e561f,fa82451e66c70cc508aa77fe6fdf9830811b06d24a377b852e11435b1e9bb541,1,0
2665,train,ed8950b03aaa5cac8a8cb8a72cb7f662f49bae31ad46afc3e244528c052f63a2,da346086a6ce2f11ce44d4aa6f7716261a0b9e88347880b3bf8d8b4236c71b28,3,2
2666,test,b197b6b8599aecaada8f32ff5ebb84e9c5cd5f3a2dac353003fb8b0282a2f7c5,0331e8df807d64bcf23ff9a4c0eec18d3722e231b0ea5dc2ee8a9a10fb75bdd1,3,2
2667,train,441b575f114c7bf1ee370246ac70106437265a820dbd1740dd8bd6e1c3e20914,e9fcfa2757cc3849f10df081ff6fdfc21ad38e07b244297966a55aba4b485104,5,4
2668,train,806f42c4ffde014046b56721c8ea20bdf617baf3675a228cd8f7942055d96e21,4a5132bed0f132d866fa560398c528ebe3f42f2cd5341243c45cff76f5195039,6,5
2669,train,4c76dcfed5535fdd008efeca8040c39c96fb487a3a6753dd42d2f1958c9c16ce,5b21f35ad994046656f50528d125b9df8e7b80e77f32219ca4fa41bbb1047a86,5,4
2670,train,f0485eae88d91002162b870fb75e7a9b667f134a0bf32ad9ae5c69cfb453883b,a6134af852a371e16cf7f2a9fecd62c903638df32b32d97dce93c7c601c72c05,2,1
2671,train,7475230ca014afdad1f2818d5f2587ce582f23c4673eac7c9530824bbab4d2d0,9e0fa522767df57169d177e1f4dc5325b00d5ed3c479abc86362dde0a5d9b451,1,0
2672,train,164f1dd3f28aee8fd0dabe405d809e154dab800cf20da3fcbe82ce539727350c,7fd0da0bf28f98d006b42b4d31764a17b991316c6c89401b8b5a0102a67ab794,3,2
2673,train,ed8950b03aaa5cac8a8cb8a72cb7f662f49bae31ad46afc3e244528c052f63a2,e9c2e991c171d72487bd08b957d0340ac23e6a2dba5dc625b797e6c9d89d12b5,3,2
2674,test,9cd7b6768ec02de5082c4d181bac9c73995f81d64ac84c572a8f30ebcaffef06,e211cd8a81c5cf6ea664411515bab935e6df5f02be3c4916d7789ed33e3a6589,6,5
2675,train,d295ca89f0175691d135284c6205cd626081e536b94a688e9ab197fbf3a901ba,024da4ce9a6161b816445a1170ee18a6f49b3b35ed8db8b15826e29d2abbf5a5,5,4
2676,validation,b6ff2c3b9d5fcb92146c6e06888c956d2757ead19540da490c41637d630f9e4f,778b83e7550d745316a46641488a5e6f1a7515783aa3fbeadaae0ce231048272,5,4
2677,train,b12e171fd197f4e0f7209515cbe100264f9ab0bb0ba0afdf2121e3c394c05f44,6dbf7479477c7f3a6904273ec8a9f5971590f9893a10e231d2f619fd2bac5f41,4,3
2678,train,60063f7a48b04dd4af4e5b098bafa3341d1196a7bbf93e5857e4b6c7cdf0fdde,455b2f86f8eae234d17087d8d965f67ec35a6d9adc7597225872b4408af69c95,2,1
2679,train,beefcd85f941db659f0e7be816e6f071ad5c15949018d11f3beec6eabffab5a6,1951b4ace2f295e9684e8647033431b0dff1e1deaea39896cdb2c01032e40094,5,4
2680,validation,a734f8902f064af41cd37db2808ec2b268fdbf47f0999cc778e00f0d8864f6c9,ff8e33d8efc136246e877d19335dc0c770a203a3d1adeba9421224b7d1d34331,6,5
2681,test,9237288ab0530992cfff790faffc0aa4bd3303e881668e9bcdf286bfee97f7aa,dbf9631198e5eec85e3bc3ef770c8d1f41cad9a5d2504d0abac98944d59d583f,5,4
2682,train,31ce16ab6614e9ef74f993ccd6a4fac3f842c5326c9ab707cc5a7cd2aab60494,4f0920f4b43137ad0a270512ed9bdbf7cd9dd88f7b023a49fe8ce6d3269c99f6,1,0
2683,train,cc0a210bbb2d8f690dd5f9de80f4fc84ca66560cee14af08378abc2c958e2a58,faa925d97b562d4c6e23f345d3ef36ca44f3057afe05d46d2ef5c6d1a8c1167f,3,2
2684,test,de2fa4624c6fccf081b508d605781f5044d01d8480d813e22a95a4e61006b6d9,75ac2e20aac53620eba8218aebf15e800bdc697ec878dbf2df15a7abe0d567e6,1,0
2685,train,0d14ad3a7da0aa8b3694764297780b29bfd916d870e0c37fc498e90174ef7e99,0c5019951f6073d7d103286f88cc98116bb2a405876a3284355eb3dced605931,6,5
2686,train,ed8950b03aaa5cac8a8cb8a72cb7f662f49bae31ad46afc3e244528c052f63a2,ca723d7b6c099d5fdab1c800b83117145531a9d5fc6f8a158e9570a0dcb3c8c9,3,2
2687,train,a5556e177d81f689bac41fa105aa946c0b826324b006fed5e5484fd8f8bd46af,d6723d3ebacaf097e36d4b1025be01752ad9dc9ce3b99e89e33161705bd4d0e1,1,0
2688,train,816ad02c5b0e714680fafd758405142d1494cecfdd5e5be2836fc3454cf47344,3b6692eb9701c7d6dbbd31df76174b767346a4f077bd55e956f5259942e32987,4,3
2689,train,17cd44252a1e0a49f335e93e63f0a23d679c9a05a6c1d4b2d8c685a10c07738b,b72ebac834454eab5132e64c3b5fdbbde67bb1af3200bbf227e27700a7911308,4,3
2690,validation,f0a1794e72e277934abc0e7cf81499a4c7c95ec67e031e11c46aeda6a21af657,6361d021ca5966fb2875e5b8fe0eeaced76195e9268592d23e4d13133ab90706,6,5
2691,test,43e30ebf6d3860bfc7bd206916e7d80e0803d8750a01e14a029dbc8a4f239441,bedb08c247a092172aad3a3fb86a0c4fd7b5b68da072c68f5abea936da4a0dcc,1,0
2692,test,9a7915ef4df0c0f98118ecb01f814f3fb9bae3616df306d0351946c58577bb7a,6a70b009fdc9d328c681c90a3897e36f6b4eea9eb7145b68423fc0198c332798,5,4
2693,train,2bc099dc8f397feab7d365cb5cdc7488fc25baf75b2782b217bbc78fd68a60e6,27ca582ad7e38fdacd72f41f873d4598b0f81058f7b9634fad413bddf9004cc5,1,0
2694,train,b219bdaa8a4deb6ed0f163b6b4955c048c76ed1385a38e5a2112bb977d4a9444,b5ae6fa19e6db4ce45fdfe6c5ba2ed1931851a888dc2346ec9605375e5445692,1,0
2695,train,31a51d7e799d6f36190c9b09f84bf462a8796d21132a9de4ab89699753d4ae1a,94bb167b69989882b0834526a46aef99a34cf5be5ca24627e4b4eda573c2a1f6,2,1
2696,validation,37cee0ffb8f0c1ba14cd332741ccc1c830e65e9bc211f3085347d0e319a54980,32ba70f1a3f24ef50a0693966e707ae486897ed3d4eb0c59232dfb173959a2cc,5,4
2697,test,4541904f44a7748a3da719f03004f9534861c875dbbc47b28db2e6fe24045d0d,3f82a9e5fc5423b17ef4b7ba12af6f44c404def55154e7129089d90cd88b26b1,1,0
2698,validation,ed9159b26c1b1052de181e6ea5e3a45c3832558460536927ad9acb622eb5be05,0afb0b2d3fd51ca3b3a7ee8c17eeb624762daaef82437421e646278c145b26c6,6,5
2699,validation,86ae39c3231b3b322ece8786a241beefd58b51a1c95ce30520e65075915d1c00,504c58d40dd5ae739eed266cbc661ba70445391464fc41e85ba7a47f9277a5ab,3,2
2700,train,26b38be63442f2a8eab7a7b2f19ff2cfce3750dbf636696c0d4eb6ce9e45f595,c9cb033be2f392f61c492a0311e6a44ae1e162056ac3648b5b63d022349ceb40,6,5
2701,train,b8b1fa7b72be629e2b7420653960036175d8d1c55a47d1439fecd48e42b3502c,fbf49cb971917504e0de45b6e53978387f6de368e7115672f73d0c7b4e40e4d3,6,5
2702,test,41d3e51682a2bdd7561959f72a136e6924e46a794ef245b5903e736c7ec10cc6,122b22245978657eb6eddcb502d2fad326435593289dd28d1b6db9256d87c652,3,2
2703,train,beb1974edcb554c9949a78d7da03b824f561940440fcbd6c20e449c599c716fc,d7d6e787e135e6b53c2295d2b61efe0edc87c3642710ab7f97990808b0e94dd1,4,3
2704,train,151015011bcd1fc27de61878d1938540e5c15069cf43c28ad06ca83f22cd8750,b3e7865b7b99408d085f1f92c8083142dec31aaa6da6316dfe2e741003863e55,3,2
2705,test,edf3a0c8ef0ecb36d4b6f9789682ea3f95a38479fd3f33642aa11db6dfd708a8,aa032f7c1b781d323db7fe5c4a494e7dbc6777c7b702515466de1951be297a4b,1,0
2706,train,b724690dcacc189bbfd76df07de96c6fffb9b74843334be8c13ffc9bc06c8766,5dbb5fe2ea2736b2d34f87e28a778a79f9182d8b800bbab0154db021f182dcb9,5,4
2707,train,6a0de5388671d7eab1d5fe178e5f4abf70ba5d371087f1c0a65b35f5947e69b0,655540a9443d715b22d4d24d024559e523560f76b5f5afa870119a939f3f3515,6,5
2708,train,2e0f7bed1b8d62d20918acbfdc85a33831a4b0874c041fbbb696ca7bb3d1b351,2dede3aefad572f1c71f03a5b8f51e381899e9259d27d618960ecd5dda5f8db5,5,4
2709,test,e8282742f57dc2a5aca6c614cf27a251f685a5809084c1e1c398a22110858a6e,a3c8b5d3486d93789b116e02669dd92099cd0ba5a82ea817b60393dd85f7b04c,1,0
2710,test,2215d75c1c315ec86d59c66c71896cc01c4f1963da51ed59a7def39181001d35,5aa94c8e5dfe4a5ed07d68ad42aed483d47a80daea9c0a9247f4ad2560a7dbf4,5,4
2711,train,b12e171fd197f4e0f7209515cbe100264f9ab0bb0ba0afdf2121e3c394c05f44,0a8746fd1ae6c5d453e953beeec6b939c54754d525e05bc1c8df7bffa13e3831,4,3
2712,test,011d3c077bfc9410ad56fc20326e99bea13f0af6b71730612a6d3952528b6dc0,40fa2066a6d2507fe0fc82a5bc928adb22bb34b50a3e03ddfced5fe5e18f6dff,3,2
2713,train,0b99b0d2f95704620035eb4bfee36dd36b60474ecda5e8921c683c9c56dd9b13,8ddd8eb6c397fcd60f0b8b098280943403cb72bd4f03b630e869b76f933a093f,4,3
2714,train,484d2b086a84faea295c9c603aaba803e4d394af68df47d2be1409044589937b,2f42ae1f22d4404901e0ce2478486324667b67ecd706a126f684543912a1fd0e,1,0
2715,test,e7d67cfb00dff520a204ee6acf9cf203ea15d5086ab28584d9283508eecfd77c,22dfef6c51e7ef89747288ba7e0fa31bdcd5ea986bc87008c956f2c0e5e8aaa3,2,1
2716,validation,ff2e82c6914d5f036d2202717f2d92715f2b3956ffb4a2d2cfd1bce6e57435b3,feaac8c2c451e2389d0f58cd99b2b33113fb4d249a307e5484c73be43214be7f,3,2
2717,train,80d232444251986acac9190dc28935383f792f1379e05fe14736584a921baa2b,8c178020b59632a15a7848683608cad0b38443e83dca7dfec7f9a36238ea3b87,1,0
2718,train,94b1b9d4ca244c7b9a9538bbf7cca256496fe2152b8af9d1c6d13eb7ecb973b8,48d24561818b808681ddc310b440566677df218fdb8c07b986acc12edcca06d2,5,4
2719,train,184e9986eb5d087d283a3ae6a55eda4b6c8a9a5ba63d09580e7edfb7b63158f1,bbe6961427dac50c0dfcb34c41614c0711fd70bd97cebec1bcfd415fae56101b,4,3
2720,train,5ebcaccc8927292e23f4ec9d5c50d034c804a28bcb3f9462e981e73a9d288b9b,2f097951437c567ae5a236e1f91815746e25dba82269834e40e55b09f5a3ac47,4,3
2721,train,fb67c81ad37930d4d6a3562dada0f3e66e4a66779835fc4ca99e101e3ffbd267,8b627f53af4251caa0f7d1c59cf8827427fd68fa64cdeb482af23db9648dd26f,3,2
